date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:16:22	1237/1237	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Aug%202020%2014:31:22%20GMT	http://www.thetahmid.com/robots.txt		(from )
20:16:23	198302/198302	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Mar%202020%2017:22:34%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/index.html	(from )
20:16:23	15086/15086	---M--	200	added ('OK')	image/x-icon	date:Sat,%2019%20Jan%202019%2004:45:18%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/favicon.ico	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/favicon.ico	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:24	159521/159521	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Mar%202020%2000:58:34%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/css/assets/bootstrap.min.css	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/css/assets/bootstrap.min.css	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:24	31018/31018	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Jan%202017%2004:53:10%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/css/assets/font-awesome.min.css	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/css/assets/font-awesome.min.css	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:25	75051/75051	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Mar%202020%2001:02:00%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/css/assets/animate.css	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/css/assets/animate.css	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:25	3011/3011	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Mar%202020%2001:08:44%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/css/assets/owl.carousel.min.css	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/css/assets/owl.carousel.min.css	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:26	7708/7708	---M-Z	200	added ('OK')	text/css	date:Tue,%2012%20Jan%202016%2018:12:52%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/css/assets/normalize.css	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/css/assets/normalize.css	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:26	196437/196437	---M-Z	200	added ('OK')	text/css	date:Thu,%2024%20Jan%202019%2003:14:44%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/css/style.css	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/css/style.css	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:26	13714/13714	---M-Z	200	added ('OK')	text/css	date:Fri,%2018%20Jan%202019%2019:47:04%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/css/assets/responsive.css	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/css/assets/responsive.css	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:27	707/707	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jul%202018%2015:53:56%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/fl-eng.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/fl-eng.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:27	446/446	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jul%202018%2015:55:04%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/fl-fra.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/fl-fra.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:28	391/391	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jul%202018%2015:55:42%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/fl-ger.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/fl-ger.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:28	687/687	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jul%202018%2015:56:18%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/fl-bra.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/fl-bra.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:29	584/584	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jul%202018%2003:21:20%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/user.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/user.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:29	615/615	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Jul%202018%2003:17:42%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/wishlist.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/wishlist.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:29	590/590	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jul%202018%2003:38:58%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/checkout.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/checkout.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:30	537/537	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jul%202018%2003:49:12%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/login.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/login.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:30	2854/2854	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Sep%202018%2000:17:54%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/logo.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/logo.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:31	590/590	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Jul%202018%2003:24:38%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/call.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/call.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:31	709/709	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jul%202018%2002:39:16%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/cart.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/cart.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:31	444/444	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Jul%202018%2023:49:48%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/close.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/close.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
20:16:32	2878/2878	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Jan%202019%2023:28:12%20GMT	http://www.thetahmid.com/themes/xemart-v1.0/images/cart1.png	C:/My%20Web%20Sites/Shopping/www.thetahmid.com/themes/xemart-v1.0/images/cart1.png	(from http://www.thetahmid.com/themes/xemart-v1.0/)
